building_id,building_name,ward,area,year_built,inspection_date,condition,risk_level,recommended_action
52cb2390-cf2c-497b-bd4e-01d983227757,Building 947 CHS,Kalwa,Sector 6,2018,2024-05-27,Good,Safe,Monitor
3db2bbfc-1037-4a8e-85ee-45c62da5ed76,Building 948 CHS,Majiwada-Manpada,Sector 2,1964,2025-11-28,Fair,C2B,Repair
b0ea3d9e-d381-4107-a7e3-800ddb4d8f1b,Building 949 CHS,Majiwada-Manpada,Sector 15,1984,2020-08-31,Dilapidated,C2A,Evacuate
ef8feba8-bb26-4f67-ba95-7be3aeb11de2,Building 950 CHS,Majiwada-Manpada,Sector 2,1988,2019-04-05,Fair,Safe,Monitor
d75417b4-c105-4c86-8c2b-4313251ca08e,Building 951 CHS,Mumbra,Sector 17,1975,2018-04-13,Fair,C2A,Evacuate
376fb4b7-d647-4620-8a83-1471022d7fed,Building 952 CHS,Diva,Sector 10,1969,2026-03-20,Poor,C3,Repair
0e6fa451-ad40-4d16-a129-181f5e333063,Building 953 CHS,Wagle Estate,Sector 7,1991,2023-10-16,Fair,C3,Repair
deec7fc6-4a19-46f0-a4a1-83ea1df043fc,Building 954 CHS,Uthalsar,Sector 1,1954,2023-11-10,Dilapidated,C2B,Repair
9c2b11ae-039d-4540-93ba-53e4b16a44ef,Building 955 CHS,Uthalsar,Sector 11,1989,2024-08-31,Poor,Safe,Monitor
bb1e4edc-c76d-4d1a-9188-9e610f24daf3,Building 956 CHS,Diva,Sector 10,2009,2019-02-27,Good,Safe,Monitor
3f984668-b7f1-4ac1-ba3a-b5dee4e7a5f3,Building 957 CHS,Majiwada-Manpada,Sector 7,1952,2020-05-09,Dilapidated,C2A,Evacuate
2a1c8332-f5dc-4d11-9db0-5d395a20465c,Building 958 CHS,Uthalsar,Sector 9,1974,2022-12-12,Poor,C2B,Repair
30dd3eb2-9689-40f1-9360-c652d8592623,Building 959 CHS,Diva,Sector 17,1969,2024-12-26,Poor,C1,Demolish
5388e9cc-d110-44d1-bc9d-f8833d27273a,Building 960 CHS,Vartak Nagar,Sector 5,1963,2021-07-28,Poor,C2A,Evacuate
1fbddb2f-6681-4fad-a4a4-1fb847973c54,Building 961 CHS,Majiwada-Manpada,Sector 18,1986,2021-06-29,Fair,Safe,Monitor
15025a8a-ed87-4d85-9793-5be34c2f9000,Building 962 CHS,Mumbra,Sector 2,2006,2018-04-29,Good,Safe,Monitor
2483147f-6612-4696-98c1-8f73eeed622c,Building 963 CHS,Wagle Estate,Sector 20,1963,2022-05-25,Poor,C1,Demolish
0c796736-2af1-4b82-a0c1-e18ff344396b,Building 964 CHS,Mumbra,Sector 20,2025,2025-09-27,Good,Safe,Monitor
e497625b-634e-4843-99ec-b0a342cc2690,Building 965 CHS,Diva,Sector 3,1995,2025-12-30,Fair,C3,Repair
2eba17b9-481c-4c64-ad3a-48e6e37ee985,Building 966 CHS,Mumbra,Sector 4,2009,2019-01-16,Good,Safe,Monitor
c15135d7-c735-4c88-9ad7-46f9df9f5819,Building 967 CHS,Mumbra,Sector 16,2008,2025-03-24,Good,Safe,Monitor
2f9d4550-1bec-4f14-9446-13b3b9232ff5,Building 968 CHS,Vartak Nagar,Sector 12,1979,2024-12-01,Fair,C1,Demolish
2741d09b-172b-45fc-9bf1-153255efbbad,Building 969 CHS,Majiwada-Manpada,Sector 15,2000,2021-09-15,Fair,C2B,Repair
b8e2f3b6-f437-4d61-b664-7c0a2bc4d006,Building 970 CHS,Uthalsar,Sector 12,2012,2023-05-01,Good,Safe,Monitor
64f2a04a-68c7-4d50-b8f6-d31ab407fcf3,Building 971 CHS,Vartak Nagar,Sector 12,2011,2019-12-01,Good,Safe,Monitor
be86dc37-debc-4914-a718-806a8bc16318,Building 972 CHS,Uthalsar,Sector 11,2023,2023-07-28,Good,Safe,Monitor
6930a402-c9d8-41e5-a7c5-b79854b646aa,Building 973 CHS,Diva,Sector 15,2021,2021-05-22,Good,Safe,Monitor
0f275a01-30ce-480d-88db-149d54aa40c6,Building 974 CHS,Diva,Sector 6,2001,2020-09-25,Fair,Safe,Monitor
fa80aef9-85ea-4433-843a-60e44507ae42,Building 975 CHS,Lokmanya-Savarkar Nagar,Sector 19,2011,2021-10-27,Good,Safe,Monitor
a7e015f5-b14d-4cc8-b1ef-aa5bdd255571,Building 976 CHS,Diva,Sector 8,2005,2021-11-02,Good,Safe,Monitor
8d018f48-1ca1-467c-a27f-69fdfb82b344,Building 977 CHS,Mumbra,Sector 4,1972,2025-12-25,Dilapidated,C1,Demolish
43274d24-52e9-4407-bc91-82f96fb61c5d,Building 978 CHS,Uthalsar,Sector 15,2025,2025-10-13,Good,Safe,Monitor
2185ef4c-1337-4431-bc52-68938f1911ef,Building 979 CHS,Uthalsar,Sector 20,1972,2024-09-16,Poor,C2A,Evacuate
58ab2c11-5a60-458a-943c-b031ceba452a,Building 980 CHS,Uthalsar,Sector 7,1998,2018-09-09,Fair,Safe,Monitor
0e6e1507-1518-45b1-96b7-c58c111d9bc8,Building 981 CHS,Naupada-Kopri,Sector 5,1967,2025-02-18,Fair,C3,Repair
03760f7f-e8fc-49bd-8f40-c48edf32a6b9,Building 982 CHS,Mumbra,Sector 7,1969,2024-11-26,Dilapidated,C2A,Evacuate
1c3976d0-9815-402a-9cd5-a152f5e6b393,Building 983 CHS,Vartak Nagar,Sector 14,1976,2024-05-24,Dilapidated,C2A,Evacuate
249b1fbc-5cd3-4ea1-b23e-9ccfa008ec32,Building 984 CHS,Diva,Sector 13,1994,2024-11-09,Poor,Safe,Monitor
55919736-e6ae-42f1-9ef4-bc34c6173986,Building 985 CHS,Naupada-Kopri,Sector 1,1966,2024-02-27,Fair,C1,Demolish
73b443af-e012-4db1-b5ad-b9f5a690ac7f,Building 986 CHS,Uthalsar,Sector 10,2021,2022-01-11,Good,Safe,Monitor
00cb4838-876e-48b4-8a75-0ebdbaeaacd5,Building 987 CHS,Majiwada-Manpada,Sector 13,1953,2022-06-03,Poor,C2B,Repair
8948f23f-013c-45c4-bbf1-d2f553bc07c7,Building 988 CHS,Wagle Estate,Sector 16,2001,2025-06-06,Fair,Safe,Monitor
f5b8c228-fea7-4dd3-96ed-68823b4f3e50,Building 989 CHS,Kalwa,Sector 5,1967,2022-01-15,Poor,C2A,Evacuate
6ccc94cc-b488-404b-a124-69ad2995a6aa,Building 990 CHS,Naupada-Kopri,Sector 3,1986,2019-07-05,Poor,Safe,Monitor
214c632d-7624-4857-8151-75e319e55b83,Building 991 CHS,Kalwa,Sector 5,1952,2025-05-18,Poor,C3,Repair
4094bfa6-c766-46a6-9f90-46f155b29291,Building 992 CHS,Kalwa,Sector 20,1960,2023-02-11,Poor,C3,Repair
03607621-94f0-4c10-a369-8115251c86fd,Building 993 CHS,Kalwa,Sector 12,1973,2023-01-18,Dilapidated,C2A,Evacuate
a7a6be80-bb29-4f72-b020-79c25b0c2a98,Building 994 CHS,Mumbra,Sector 8,1978,2024-06-25,Poor,C2B,Repair
02028a57-cc7c-4bdf-bc2e-1304c9deb1c2,Building 995 CHS,Majiwada-Manpada,Sector 2,2014,2024-02-16,Good,Safe,Monitor
16c8b536-ad94-4e1f-bd55-e22e9cae8298,Building 996 CHS,Mumbra,Sector 3,1954,2019-04-09,Dilapidated,C2B,Repair
ef90506f-65ff-4ea0-8555-4f50ab9bc04b,Building 997 CHS,Mumbra,Sector 17,1968,2021-02-18,Dilapidated,C2B,Repair
134c037c-f8ad-4f59-b3ad-0cb31892e30e,Building 998 CHS,Mumbra,Sector 3,1960,2020-10-01,Dilapidated,C2B,Repair
1eb78f4b-f11b-460a-93c2-c5d11ad95021,Building 999 CHS,Naupada-Kopri,Sector 11,2019,2021-07-03,Good,Safe,Monitor
13cbba26-dab4-4689-a330-65b6606613ed,Building 1000 CHS,Mumbra,Sector 17,2018,2023-04-05,Good,Safe,Monitor
