incident_id,incident_date,ward,area,incident_type,severity,affected_population,injuries,deaths,financial_loss,response_time_minutes,resolution_time_hours,status
b4715970-55ef-4dae-bcb2-ce674e7f3c43,2021-09-26,Majiwada-Manpada,Locality 44,Building Emergency,Moderate,3,2,0,28442.62,50,2,Resolved
238eb931-d256-4e63-a536-b3492114fd27,2025-06-16,Uthalsar,Locality 38,Flood,Critical,49,14,2,275171.9,58,1,Resolved
26d80063-9ade-4625-bdd4-95c17c163c24,2022-05-16,Vartak Nagar,Locality 49,Fire,Minor,17,4,0,1097.59,17,4,Resolved
97ba9c10-c7db-4fad-8e8f-f65e191d156a,2020-03-19,Naupada-Kopri,Locality 21,Fire,Major,284,10,0,41577.75,43,50,Resolved
08f4fe36-96cb-4daf-a9d0-2b32138071b6,2020-01-23,Lokmanya-Savarkar Nagar,Locality 41,Road Accident,Moderate,10,2,0,16775.66,57,54,Resolved
c3eda6a7-570e-402e-953d-ab9bfba4d595,2026-03-01,Wagle Estate,Locality 3,Fire,Minor,0,3,0,16692.09,16,53,Resolved
5346886a-7570-4b71-b922-00536ec2e108,2026-06-01,Uthalsar,Locality 1,Fire,Major,0,19,0,26061.42,5,32,Resolved
b750ea11-4c72-437d-a928-fbf17b73ee78,2020-07-18,Kalwa,Locality 4,Flood,Major,465,17,0,31851.81,55,20,Resolved
24a35025-0770-4cb2-99eb-8505003e779e,2018-04-15,Uthalsar,Locality 37,Road Accident,Minor,5,4,0,4063.54,53,55,Resolved
082e52b7-0868-4ef9-9195-bd61f3890eef,2024-05-21,Kalwa,Locality 38,Heat Wave,Minor,17,2,0,14186.59,27,9,Resolved
3540235e-9633-4e7a-af34-99a7b654a04c,2020-09-15,Wagle Estate,Locality 10,Flood,Moderate,17,1,0,41759.21,49,40,Resolved
34c8f5a0-a12f-48f6-9d6b-5d15582f0a39,2021-08-10,Wagle Estate,Locality 32,Tree Fall,Major,330,14,0,10811.42,42,70,Resolved
8136c1a5-1d58-455c-8eab-367e834e07d8,2023-10-12,Uthalsar,Locality 16,Fire,Minor,11,1,0,38791.17,52,30,Resolved
eec9c6ba-8fde-4967-b28a-a3332fd71735,2025-08-28,Wagle Estate,Locality 42,Tree Fall,Major,264,9,0,13864.68,46,28,Resolved
785368ab-c73b-4c28-a8f8-0695bfaf6a6b,2024-02-03,Naupada-Kopri,Locality 45,Building Emergency,Minor,20,4,0,24924.24,18,3,Resolved
22610be6-66af-4a74-b569-1e79ee631a7a,2018-06-26,Vartak Nagar,Locality 42,Flood,Minor,1,3,0,28748.79,45,21,Resolved
30596eac-7f3b-4151-b073-509446c63eca,2026-08-20,Uthalsar,Locality 36,Flood,Minor,19,2,0,46184.75,10,10,Resolved
e456ac49-df18-45de-9973-1eca7e882160,2026-04-09,Majiwada-Manpada,Locality 38,Heat Wave,Major,131,11,0,27265.67,35,35,Resolved
80989c36-eed2-4dad-8a9c-5fb79af1dc5e,2020-08-14,Wagle Estate,Locality 2,Flood,Moderate,15,4,0,48537.75,27,70,Resolved
800339df-ea92-4884-a3f1-510a916f0262,2018-01-18,Naupada-Kopri,Locality 14,Fire,Minor,10,0,0,4936.35,36,37,Resolved
09f272af-3f36-4f58-a0e0-5ed069e1d10a,2020-06-11,Majiwada-Manpada,Locality 18,Tree Fall,Critical,217,13,3,550196.37,49,71,Resolved
19ac1e00-ef15-4945-9246-41f144540e62,2018-12-01,Uthalsar,Locality 25,Building Emergency,Minor,4,5,0,28544.17,13,28,Resolved
7e81aadd-be8a-485a-ab9f-55bbab5bf45c,2022-07-26,Mumbra,Locality 37,Flood,Moderate,1,0,0,7635.56,27,15,Resolved
77453ea7-8fa8-4992-a3fb-5276bb7993b4,2020-07-10,Vartak Nagar,Locality 45,Tree Fall,Major,248,3,0,31453.18,28,61,Resolved
914e0f7a-995d-4ecf-ac89-6b8a1561fbdd,2026-05-16,Mumbra,Locality 14,Gas Leakage,Minor,10,3,0,12897.99,8,69,Resolved
54bfd609-c4a3-45c0-a5a8-251cc4dbd8c3,2018-08-20,Uthalsar,Locality 16,Tree Fall,Major,136,3,0,2810.72,49,54,Resolved
837705e1-4de0-4ca0-a206-eb83e5b996ef,2019-05-17,Naupada-Kopri,Locality 13,Fire,Major,7,6,0,3232.44,14,21,Resolved
699c01dc-2df8-4841-be6e-e4d5f4d0ce88,2023-07-15,Lokmanya-Savarkar Nagar,Locality 33,Flood,Minor,15,3,0,49640.14,54,24,Resolved
e8c76c59-45eb-456e-ba59-5d2f3e31a0a8,2023-07-12,Wagle Estate,Locality 24,Tree Fall,Minor,0,3,0,28314.99,29,70,Resolved
a105eb89-38b7-4d72-96f4-cd536abf4889,2024-07-09,Diva,Locality 31,Road Accident,Moderate,3,1,0,33234.29,24,66,Resolved
be88baca-5f69-4b70-9215-6b537c39c6a4,2023-06-12,Vartak Nagar,Locality 19,Flood,Moderate,14,2,0,17688.02,20,31,Resolved
f838c118-7461-49e0-9ac7-28443c675aee,2020-06-19,Vartak Nagar,Locality 19,Fire,Moderate,3,4,0,15021.65,34,1,Resolved
2c308d63-4843-470d-b9c9-cbde9faccc8b,2023-05-02,Majiwada-Manpada,Locality 3,Fire,Moderate,13,3,0,11388.4,17,62,Resolved
314de5b4-ee74-4126-978e-6706e05d02e8,2019-06-28,Uthalsar,Locality 35,Fire,Moderate,20,4,0,20301.17,12,26,Resolved
7315ac49-0664-4576-85b7-06a51a207a88,2023-08-11,Vartak Nagar,Locality 16,Tree Fall,Minor,20,4,0,26700.06,11,25,Resolved
d5afabf1-f752-4a83-a0fb-9545593c0f4e,2025-08-28,Mumbra,Locality 46,Flood,Major,355,4,0,26470.31,60,14,Resolved
ebf5325e-33d2-40fb-a2b7-93e8a13f1d92,2022-08-27,Lokmanya-Savarkar Nagar,Locality 22,Tree Fall,Minor,19,2,0,27729.69,5,67,Resolved
0beb133f-3c91-473e-b734-7e8e20ac58cb,2021-09-22,Kalwa,Locality 41,Flood,Moderate,9,2,0,24046.11,43,27,Resolved
7428cb2a-2dcf-4ed1-9542-e059240c7fef,2026-07-18,Lokmanya-Savarkar Nagar,Locality 45,Road Accident,Major,472,15,0,4993.29,45,12,Resolved
3da56657-eda0-4b98-a9a5-3c9f9a52c950,2024-09-10,Majiwada-Manpada,Locality 40,Tree Fall,Moderate,13,0,0,27443.68,17,11,Resolved
f92a87bc-24d3-49a3-887c-d8535c99d191,2019-03-23,Mumbra,Locality 13,Fire,Major,339,3,0,32369.49,6,42,Resolved
241d9ef0-544e-4977-8964-050d95592efa,2023-06-23,Mumbra,Locality 49,Flood,Minor,9,1,0,45427.39,56,69,Resolved
1857b040-69be-4694-814b-ce6a65abf4ec,2023-10-18,Mumbra,Locality 41,Gas Leakage,Moderate,5,2,0,19342.16,60,13,Resolved
7bb37f23-79f5-43cb-8acc-4913a265c2ff,2025-07-17,Lokmanya-Savarkar Nagar,Locality 23,Tree Fall,Moderate,18,1,0,6350.59,38,31,Resolved
417360aa-1833-4f91-8ba4-c03b306789e5,2020-02-24,Lokmanya-Savarkar Nagar,Locality 13,Gas Leakage,Major,90,10,0,17061.33,50,23,Resolved
d61b2be4-011b-49b9-8313-80631d7bb654,2026-12-02,Wagle Estate,Locality 50,Building Emergency,Minor,12,2,0,41998.06,9,14,Resolved
5d4d66e5-401c-4bca-b070-6345c2d1c8f5,2025-12-09,Diva,Locality 13,Landslide,Minor,4,2,0,30249.53,37,53,Resolved
f8cb8bfe-852f-42dd-914a-6f24274d19d5,2019-06-15,Vartak Nagar,Locality 3,Tree Fall,Moderate,12,0,0,7355.85,52,10,Resolved
02cc0616-2d68-42a5-a935-8f0240aec55e,2024-09-08,Vartak Nagar,Locality 12,Flood,Minor,20,1,0,14711.91,31,1,Resolved
57459efb-4bf9-4bb8-8b92-ffbf5550d639,2024-12-07,Kalwa,Locality 38,Landslide,Minor,17,2,0,4617.99,30,23,Resolved
1b0e80f0-b674-4a8e-8d44-c6d5400ab1e8,2018-08-26,Wagle Estate,Locality 18,Fire,Minor,20,0,0,18639.34,51,12,Resolved
689e3f3e-5086-40c7-a5bc-24b23d3e8c8e,2019-05-16,Wagle Estate,Locality 3,Heat Wave,Moderate,8,5,0,19685.01,37,47,Resolved
f3c6dabb-6683-418f-899e-7025ad93c28d,2022-11-18,Majiwada-Manpada,Locality 47,Road Accident,Minor,7,0,0,32041.53,53,19,Resolved
17513dfe-d8cb-4ab3-a9dc-dc44d1678f71,2020-07-09,Naupada-Kopri,Locality 49,Flood,Major,207,13,0,40335.56,20,6,Resolved
668cf1a6-ed9b-4969-b313-dcc607a6d90f,2021-02-20,Naupada-Kopri,Locality 31,Gas Leakage,Minor,11,2,0,33145.13,43,18,Resolved
4a34cf91-f9d7-4a3e-852f-bccd4429186c,2021-03-09,Naupada-Kopri,Locality 43,Building Emergency,Moderate,7,0,0,37848.47,31,72,Resolved
4cc11d31-9837-4605-941c-9e1f4dfd642d,2024-09-08,Diva,Locality 36,Flood,Minor,8,4,0,4102.02,54,20,Resolved
26a6ee7a-fc70-4492-a019-3e0bee4479b2,2025-10-10,Diva,Locality 46,Gas Leakage,Major,184,20,0,28466.76,7,45,Resolved
e3b4923c-9a69-4d47-9f2a-cef55f81b2ae,2021-09-17,Naupada-Kopri,Locality 1,Tree Fall,Moderate,18,5,0,48503.18,30,50,Resolved
eeb1c493-75f8-46b2-971f-f4669822f885,2022-01-09,Mumbra,Locality 1,Fire,Major,170,13,0,2285.09,34,41,Resolved
655a3f3d-4536-4552-b29c-384ddd088d65,2023-07-17,Naupada-Kopri,Locality 48,Tree Fall,Moderate,4,2,0,27210.46,30,64,Resolved
d7bae740-4d96-4a42-b31b-91697b84bac2,2018-07-09,Lokmanya-Savarkar Nagar,Locality 3,Flood,Minor,13,3,0,12714.84,9,14,Resolved
da07f356-600b-4bd5-a00e-63f33f6015a1,2019-08-24,Lokmanya-Savarkar Nagar,Locality 20,Building Emergency,Minor,4,1,0,17654.18,10,12,Resolved
22abd9df-a56d-4fae-b396-94a953919baf,2026-03-13,Uthalsar,Locality 44,Building Emergency,Minor,3,1,0,11598.6,40,53,Resolved
7ef7c106-d5b7-40cf-ac30-77d0d31bbd62,2022-08-11,Vartak Nagar,Locality 19,Flood,Minor,7,2,0,37173.93,14,22,Resolved
79b48270-84d7-47b6-b450-2b86fff6e8ea,2018-08-01,Naupada-Kopri,Locality 35,Flood,Minor,5,1,0,22931.92,43,22,Resolved
e8260f97-ebb8-47bf-94de-dfe1850649cf,2025-07-19,Uthalsar,Locality 39,Flood,Major,165,9,0,17446.88,53,21,Resolved
879c9e46-c964-4eac-80c2-c10cda639994,2025-02-14,Wagle Estate,Locality 48,Electrical Hazard,Moderate,15,5,0,35120.32,22,53,Resolved
91c44d05-a5c4-4593-b86e-ca2697887d4d,2018-05-25,Diva,Locality 25,Road Accident,Major,35,16,0,23460.23,28,28,Resolved
3203f55e-2854-44b4-b44d-c050bd2ae541,2026-01-07,Naupada-Kopri,Locality 16,Gas Leakage,Moderate,12,0,0,30273.33,30,32,Resolved
02b6719e-91d5-489a-8404-8550821958a6,2019-09-24,Majiwada-Manpada,Locality 48,Flood,Moderate,6,5,0,9029.44,9,63,Resolved
a6b62d22-5b9f-4026-92e7-419c4e752b28,2023-06-26,Diva,Locality 35,Tree Fall,Moderate,5,5,0,23073.17,34,26,Resolved
95de0abb-09e6-4ec7-991e-0039e6a9625a,2026-04-05,Uthalsar,Locality 11,Fire,Minor,16,1,0,30106.39,15,24,Resolved
7711b1de-027f-48d2-87df-db0209b876f4,2026-04-24,Uthalsar,Locality 22,Building Emergency,Minor,19,2,0,9653.49,15,28,Resolved
d60ff3df-7c90-4c7e-aac5-1797e4b1319c,2020-07-16,Kalwa,Locality 47,Landslide,Major,351,11,0,46049.17,57,6,Resolved
b084cb43-b6b5-4f8f-9005-a2d3f713c287,2020-07-10,Majiwada-Manpada,Locality 29,Flood,Critical,345,7,1,326476.02,28,50,Resolved
a852eeb0-84aa-40e3-be59-61e5dfa3b4dd,2021-09-19,Lokmanya-Savarkar Nagar,Locality 13,Flood,Critical,329,13,3,917989.82,49,25,Resolved
16995390-bd14-47a9-b632-04be45963bc5,2023-04-07,Majiwada-Manpada,Locality 14,Heat Wave,Moderate,16,5,0,44357.1,60,30,Resolved
bdec4649-972f-4288-869b-17a5286f29ea,2023-09-26,Uthalsar,Locality 38,Tree Fall,Major,327,2,0,17676.93,53,5,Resolved
e0845a36-e44d-4346-a6f8-a7bd62400f0c,2026-06-16,Majiwada-Manpada,Locality 31,Road Accident,Moderate,4,0,0,25929.58,16,45,Resolved
7ccd1f79-c065-402e-9479-8c30844a1d94,2021-08-01,Naupada-Kopri,Locality 28,Flood,Moderate,19,4,0,21647.17,9,72,Resolved
7255ff0b-6ffd-4ead-984c-fa22ebdf52ef,2022-09-13,Mumbra,Locality 48,Building Emergency,Minor,19,5,0,31875.22,27,22,Resolved
bd2aa6b0-74eb-41d1-8233-4a2bbe1957c3,2023-07-21,Kalwa,Locality 37,Flood,Major,69,3,0,28243.94,54,49,Resolved
404ff8c5-fff3-4a04-8ed3-afa9beaa11df,2025-03-28,Naupada-Kopri,Locality 41,Fire,Major,342,12,0,41119.32,48,48,Resolved
a0342fec-39cf-40c7-b9ed-12524f6ef8a3,2019-11-26,Uthalsar,Locality 23,Road Accident,Major,378,3,0,44715.77,60,48,Resolved
531a3e9f-bcd4-4042-892b-44cf8d302c81,2019-07-05,Kalwa,Locality 2,Tree Fall,Moderate,20,3,0,21623.16,46,65,Resolved
c0c5f31f-8027-499c-aa4b-80afe65249e9,2023-04-19,Kalwa,Locality 11,Heat Wave,Minor,9,0,0,13169.4,32,35,Resolved
18898ecf-4f0b-409e-9215-11f31e6c85fa,2021-06-23,Wagle Estate,Locality 9,Building Emergency,Minor,13,2,0,14262.06,51,29,Resolved
ab74ba71-112c-4b20-992d-a10f40b81f8c,2021-05-10,Naupada-Kopri,Locality 46,Fire,Moderate,8,1,0,24444.32,27,20,Resolved
c2d73627-324e-40ae-88f4-446875b420bb,2019-06-11,Kalwa,Locality 16,Flood,Moderate,2,5,0,45607.18,44,47,Resolved
9f5479c6-0e71-4323-b8c2-fc68ad31aa14,2020-03-12,Wagle Estate,Locality 29,Road Accident,Major,281,14,0,14506.13,33,37,Resolved
80792f30-d7aa-4ec3-bbde-7737e416b7b2,2024-07-10,Vartak Nagar,Locality 3,Tree Fall,Minor,14,3,0,31735.51,60,30,Resolved
131500ad-a666-4258-86f7-a032a1f947e5,2018-12-15,Mumbra,Locality 19,Landslide,Major,429,4,0,36924.96,11,18,Resolved
0be23b14-8b08-4440-ac39-7aa1ab011650,2018-09-12,Kalwa,Locality 48,Electrical Hazard,Moderate,16,2,0,47179.79,11,15,Resolved
5fc2779b-47a9-450b-8a6d-b732da84f083,2018-08-01,Vartak Nagar,Locality 29,Tree Fall,Minor,5,0,0,41504.68,47,8,Resolved
4c58eb8e-61df-46c7-84c3-91a35f898a98,2019-12-24,Vartak Nagar,Locality 46,Fire,Critical,490,7,2,611596.1,18,3,Resolved
2de85cfd-fc09-4f3b-9238-0f24d641d1bc,2019-09-05,Uthalsar,Locality 5,Tree Fall,Minor,0,0,0,33891.01,22,27,Resolved
6b06366d-384d-465e-97e7-b3b920aad317,2018-06-07,Uthalsar,Locality 3,Building Emergency,Minor,12,4,0,26164.64,40,41,Resolved
ff1c7edf-8e2f-4ece-879a-3e38113a8df7,2023-07-21,Uthalsar,Locality 22,Tree Fall,Minor,12,2,0,26596.94,27,10,Resolved
ced0cb1a-9fdd-4b0a-b5ad-504a31b1877b,2020-06-15,Mumbra,Locality 35,Flood,Minor,12,1,0,4186.97,54,30,Resolved
5e44e09e-995f-4850-a0bc-cbfe9586cf9f,2019-06-23,Kalwa,Locality 14,Flood,Minor,11,5,0,24073.25,11,33,Resolved
a8e565ca-1956-4f1c-b8d6-ae511cc35358,2019-05-02,Kalwa,Locality 45,Fire,Minor,15,3,0,48210.77,5,33,Resolved
24af9690-876a-4a96-a787-fbe833821fb5,2019-07-28,Naupada-Kopri,Locality 1,Flood,Moderate,14,3,0,44937.76,16,19,Resolved
22216ca6-2b89-47d5-a5dc-7de505333164,2022-06-11,Wagle Estate,Locality 48,Flood,Minor,19,0,0,27890.89,32,5,Resolved
f62c1bc9-91ef-46ad-abdf-8bb90ac7f68f,2021-06-27,Lokmanya-Savarkar Nagar,Locality 5,Tree Fall,Moderate,18,0,0,33935.49,42,31,Resolved
a63dcd79-8a84-4d10-b1f1-fb56b3dea3b1,2022-12-25,Mumbra,Locality 46,Landslide,Major,56,18,0,6598.92,58,58,Resolved
d7b44c36-811d-45cd-9db8-9fa1bfa90327,2020-10-22,Kalwa,Locality 40,Landslide,Moderate,4,2,0,36916.11,26,33,Resolved
17f25d19-1126-4da0-bf60-0577281c31aa,2021-05-10,Majiwada-Manpada,Locality 31,Building Emergency,Major,124,6,0,20853.56,21,23,Resolved
6d6d213d-4109-4e91-b7cb-467455717d77,2024-07-27,Kalwa,Locality 22,Tree Fall,Major,35,19,0,4065.04,10,5,Resolved
a9f37ce5-a27a-495e-97c1-6ead9f9356c9,2025-04-05,Vartak Nagar,Locality 40,Heat Wave,Minor,16,5,0,21877.28,35,64,Resolved
08053e9b-47e3-4ff2-b41c-ffebbc5dfa24,2026-07-03,Naupada-Kopri,Locality 4,Flood,Moderate,16,4,0,34867.12,13,33,Resolved
67e2877c-10d1-4f6f-ae62-699aeedca2e3,2023-04-03,Lokmanya-Savarkar Nagar,Locality 4,Fire,Minor,17,0,0,49674.9,34,23,Resolved
bf358ce9-81f9-4173-ac6c-aca2426af82f,2024-08-03,Kalwa,Locality 38,Flood,Moderate,10,0,0,5034.92,57,20,Resolved
caf8cb4e-7c6d-4f41-9043-b22446099b93,2020-11-13,Kalwa,Locality 38,Road Accident,Minor,13,5,0,28550.39,60,54,Resolved
744328ba-5daf-4251-b007-dfa07258b91e,2018-02-18,Vartak Nagar,Locality 43,Road Accident,Minor,20,1,0,31614.46,52,24,Resolved
00a4e703-e664-4e9b-9742-a35d7eaebb70,2024-08-16,Lokmanya-Savarkar Nagar,Locality 14,Fire,Major,111,2,0,38951.77,31,30,Resolved
6f548c81-23a5-4751-b7f8-c336d4c8326a,2023-10-02,Kalwa,Locality 1,Building Emergency,Minor,10,3,0,32495.61,36,55,Resolved
8f9639f7-4fa3-4b7b-82a0-eadcf6d3b3af,2018-08-11,Naupada-Kopri,Locality 41,Tree Fall,Moderate,19,0,0,27871.54,7,54,Resolved
3acb68c1-b641-4482-848f-d4ca454eb232,2026-08-27,Naupada-Kopri,Locality 5,Flood,Minor,18,2,0,44665.85,23,40,Resolved
ffb3042a-88b7-4f1d-80b5-f77b205c2ced,2019-05-28,Wagle Estate,Locality 1,Fire,Minor,5,3,0,4225.79,8,48,Resolved
2721b76a-4a39-4f0b-8ea2-844290952206,2018-10-15,Kalwa,Locality 48,Fire,Minor,9,0,0,38353.78,37,15,Resolved
a89658c6-fef1-48e0-95e8-954cbfb14ea8,2021-09-14,Mumbra,Locality 29,Fire,Moderate,14,4,0,1703.03,13,12,Resolved
038cbd48-5659-4e5d-bbd9-b7cf102997dd,2019-06-25,Mumbra,Locality 18,Flood,Moderate,6,2,0,19196.14,49,6,Resolved
e76d7349-2cc4-40f3-961e-a1cabe9a1059,2021-06-24,Uthalsar,Locality 12,Building Emergency,Minor,19,3,0,18366.38,47,17,Resolved
2c8c90c8-5305-4d3a-b81d-42b8de9c77a3,2026-08-13,Naupada-Kopri,Locality 29,Flood,Critical,435,20,3,546131.94,40,55,Resolved
75d29e24-63e8-4317-8ecd-63d1e0efc105,2023-07-28,Lokmanya-Savarkar Nagar,Locality 17,Tree Fall,Major,338,12,0,47182.46,25,32,Resolved
961fbbda-4f75-4870-b3e6-504428f5e7c3,2022-08-07,Wagle Estate,Locality 35,Fire,Moderate,1,4,0,6128.03,8,59,Resolved
c1372124-2b29-4aa8-9c36-d67a93a06e62,2018-12-07,Mumbra,Locality 1,Road Accident,Moderate,16,0,0,6668.14,20,19,Resolved
18676f49-26e9-40f1-85b7-4ca445abf22f,2019-07-27,Kalwa,Locality 23,Flood,Minor,15,5,0,31111.38,41,60,Resolved
0f28f5e5-ae62-4040-be28-cc20e6e10a62,2023-09-04,Kalwa,Locality 20,Road Accident,Minor,8,4,0,1905.34,30,34,Resolved
4080ce62-6e2b-440e-a033-38a46c139ebe,2022-01-08,Vartak Nagar,Locality 9,Gas Leakage,Major,353,14,0,36158.57,32,19,Resolved
1d6a83f3-e460-448f-a1db-7ad35cd62476,2025-08-05,Kalwa,Locality 11,Flood,Minor,12,2,0,14159.8,46,5,Resolved
07c120f1-08ff-48f7-92be-638bc8e185cb,2022-08-28,Kalwa,Locality 38,Flood,Minor,10,2,0,29651.53,10,68,Resolved
515ed237-dbdf-47d8-868b-e1a56794ac9d,2022-09-28,Lokmanya-Savarkar Nagar,Locality 13,Tree Fall,Major,448,20,0,23039.65,22,46,Resolved
6108abdf-70b7-4584-9e72-b962e57fd52d,2026-02-02,Wagle Estate,Locality 41,Fire,Minor,9,2,0,28266.45,31,11,Resolved
b10b2319-0d12-4bb9-9b99-b5ec13e2dcb7,2021-08-22,Mumbra,Locality 33,Flood,Critical,168,14,5,133296.0,59,8,Resolved
b200d225-ad8a-45ba-97b9-9816cc19646d,2025-08-20,Vartak Nagar,Locality 42,Tree Fall,Moderate,8,1,0,6129.7,50,28,Resolved
97d9288a-1304-439b-ae82-346e45f2ab53,2020-06-10,Wagle Estate,Locality 13,Flood,Moderate,9,4,0,46904.85,26,21,Resolved
f5c1ce0b-4f7a-40ce-84a4-c02b693cb456,2019-06-26,Wagle Estate,Locality 34,Tree Fall,Minor,19,3,0,25105.02,52,1,Resolved
2cbd9343-1d64-404a-b760-d6c38a87dd62,2024-06-28,Majiwada-Manpada,Locality 46,Tree Fall,Moderate,9,4,0,22843.19,48,21,Resolved
f15bb9be-dcf0-471f-853d-8ccb9eac7564,2023-09-18,Wagle Estate,Locality 45,Flood,Major,326,8,0,28282.8,26,33,Resolved
e03602d7-18f2-429a-b54a-82bf5ac8c04c,2022-11-24,Vartak Nagar,Locality 26,Gas Leakage,Moderate,6,0,0,34781.51,41,71,Resolved
2c8d620c-c8e9-46e1-bbb7-bd0feb03ff9b,2024-08-13,Naupada-Kopri,Locality 3,Tree Fall,Moderate,4,2,0,15416.46,38,51,Resolved
087a1dbe-b0f1-4369-ba58-d6262a3e8587,2023-07-08,Wagle Estate,Locality 23,Fire,Moderate,6,5,0,44719.63,60,10,Resolved
9ef6c3ec-cc15-48fe-83b1-735b443ab687,2019-07-20,Naupada-Kopri,Locality 2,Flood,Major,38,18,0,35105.14,38,55,Resolved
8d013568-65cd-426e-8b30-06c3be6c6f1d,2021-08-08,Vartak Nagar,Locality 39,Tree Fall,Major,330,4,0,9788.08,38,20,Resolved
1b8d512e-8fb8-4191-b723-98ea1f5bd9de,2022-06-25,Uthalsar,Locality 7,Road Accident,Moderate,9,1,0,39158.24,40,67,Resolved
5173cbfd-ec6a-42ac-8e3f-27fe941bac9c,2022-12-05,Majiwada-Manpada,Locality 3,Fire,Minor,6,2,0,11896.3,59,18,Resolved
e5d29a6f-7018-49e5-bce8-83113dab656e,2018-11-21,Naupada-Kopri,Locality 22,Fire,Moderate,0,3,0,22914.65,60,43,Resolved
31c22341-83aa-4106-9e67-563a90e49975,2023-06-16,Kalwa,Locality 14,Flood,Major,199,9,0,20230.58,33,27,Resolved
480abadc-4b7b-4ab9-8f45-197c20a57352,2025-09-09,Uthalsar,Locality 28,Flood,Critical,212,4,5,301504.98,44,41,Resolved
489f7795-1164-47cc-a92e-84407cf981f5,2022-11-17,Wagle Estate,Locality 29,Road Accident,Critical,270,10,3,371560.52,26,10,Resolved
dc7f6dc6-06bd-40a9-bddc-a7e61820a23b,2025-08-16,Lokmanya-Savarkar Nagar,Locality 2,Flood,Minor,2,3,0,4347.44,60,51,Resolved
681280f4-811e-4743-8a8e-da0b90339f58,2024-08-10,Naupada-Kopri,Locality 21,Tree Fall,Major,211,3,0,4008.7,51,20,Resolved
80dd69cc-a98f-4acb-9435-cabeea55da30,2023-04-20,Kalwa,Locality 31,Fire,Major,244,16,0,26494.02,45,72,Resolved
9d5f5ca9-741e-4208-ad99-cbf443db42fa,2020-07-08,Vartak Nagar,Locality 18,Tree Fall,Critical,337,17,2,410095.29,17,58,Resolved
6552e8ac-1979-4db5-ae37-dd768ac3b1ff,2026-03-21,Wagle Estate,Locality 22,Building Emergency,Moderate,5,2,0,40084.13,46,56,Resolved
a47d60a8-8df1-4d8c-b18c-ef60ea49e7e0,2024-11-16,Majiwada-Manpada,Locality 44,Fire,Minor,8,3,0,19121.9,21,44,Resolved
fab73a1a-2bb9-4eb5-b7ee-cebd1b909bdd,2026-08-25,Lokmanya-Savarkar Nagar,Locality 26,Flood,Moderate,9,2,0,31388.56,26,31,Resolved
8be8a5f6-7f7b-4fb5-b098-9bbf2d8d6ff3,2020-03-22,Naupada-Kopri,Locality 17,Fire,Major,253,10,0,22463.68,26,33,Resolved
62d4b2fd-4525-4934-be7e-6f974e50eb85,2026-06-23,Lokmanya-Savarkar Nagar,Locality 36,Building Emergency,Moderate,20,5,0,42853.27,5,9,Resolved
9f9397b3-93de-4f55-b1c3-4ec039064070,2020-09-27,Mumbra,Locality 34,Tree Fall,Minor,14,1,0,26060.68,26,19,Resolved
6ca51e80-ff93-424a-a457-3e3c96c00c2c,2026-08-08,Vartak Nagar,Locality 9,Flood,Moderate,18,5,0,39133.75,19,4,Resolved
7ba3b337-ebb7-46c8-8a43-54dafb881c2f,2025-11-23,Lokmanya-Savarkar Nagar,Locality 18,Fire,Moderate,1,2,0,14245.52,59,23,Resolved
9d9fe396-3d40-4b8e-9bde-65b6dc61955e,2026-09-25,Naupada-Kopri,Locality 41,Flood,Minor,19,3,0,26262.52,29,72,Resolved
286338d1-eb98-4088-bc29-ea4864bb7a65,2021-07-27,Vartak Nagar,Locality 8,Flood,Critical,179,7,2,495276.66,34,14,Resolved
b37b9f4c-73f7-417a-bdeb-2eae4005e0a4,2026-06-03,Majiwada-Manpada,Locality 5,Tree Fall,Major,379,5,0,42105.92,30,21,Resolved
8139823c-6d19-4f82-98b0-8526a2330065,2019-09-08,Diva,Locality 5,Tree Fall,Major,291,8,0,4089.77,6,28,Resolved
88947ddd-301a-41b0-be46-97e8017642f0,2024-02-14,Kalwa,Locality 40,Fire,Major,370,5,0,21785.69,24,51,Resolved
cbfe9886-e6a6-4628-8f56-a075493e4bdf,2024-08-16,Kalwa,Locality 20,Tree Fall,Minor,14,5,0,4723.84,13,24,Resolved
8a667db8-6b38-40df-ab68-3a8e12f41ea7,2020-11-05,Vartak Nagar,Locality 29,Fire,Moderate,1,5,0,48781.78,40,55,Resolved
7e582d1e-131c-4ad7-b313-5c03d887ae3e,2019-08-13,Mumbra,Locality 40,Landslide,Moderate,4,4,0,33613.9,27,59,Resolved
01d3f9b3-34c1-44f6-ac9e-2bfc383a9612,2020-07-07,Majiwada-Manpada,Locality 49,Flood,Critical,35,18,0,806632.84,17,38,Resolved
9522b18a-e709-46af-a9f2-ed69e57dec62,2023-07-09,Wagle Estate,Locality 34,Flood,Critical,95,17,0,967663.52,27,41,Resolved
6957631f-354d-45ea-abaf-6ad3fe805bd8,2026-02-04,Majiwada-Manpada,Locality 2,Building Emergency,Minor,13,0,0,39327.2,5,58,Resolved
ae199a92-ef7a-4181-993a-165ed28dd6b6,2021-07-27,Uthalsar,Locality 16,Tree Fall,Minor,17,3,0,45185.43,24,41,Resolved
544bce8d-5cd2-41ea-90ee-be33a9402ec0,2020-09-12,Majiwada-Manpada,Locality 47,Flood,Critical,45,9,1,318766.26,52,23,Resolved
